species	taxid	gene_stable_id	transcript_stable_id	protein_stable_id	primary_accession	secondary_accession
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3670	EAK87522	EAK87522	CM000433	EAK87522
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3680	EAK87523	EAK87523	CM000433	EAK87523
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3690	EAK87524	EAK87524	CM000433	EAK87524
Cryptosporidium_parvum_iowa_ii	353152	cgd5_370	EAK88267	EAK88267	CM000433	EAK88267
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3700	EAZ51227	EAZ51227	CM000433	EAZ51227
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3710	EAK87525	EAK87525	CM000433	EAK87525
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3720	EAK87527	EAK87527	CM000433	EAK87527
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3730	EAK87526	EAK87526	CM000433	EAK87526
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3740	EAK87529	EAK87529	CM000433	EAK87529
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3750	EAK87596	EAK87596	CM000433	EAK87596
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3760	EAK87528	EAK87528	CM000433	EAK87528
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3770	EAK87597	EAK87597	CM000433	EAK87597
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3780	EAK87530	EAK87530	CM000433	EAK87530
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3790	EAK87531	EAK87531	CM000433	EAK87531
Cryptosporidium_parvum_iowa_ii	353152	cgd5_380	EAK88175	EAK88175	CM000433	EAK88175
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3800	EAZ51228	EAZ51228	CM000433	EAZ51228
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3810	EAK87532	EAK87532	CM000433	EAK87532
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3820	EAK87533	EAK87533	CM000433	EAK87533
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3830	EAK87534	EAK87534	CM000433	EAK87534
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3840	EAK87535	EAK87535	CM000433	EAK87535
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3850	EAK87598	EAK87598	CM000433	EAK87598
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3860	EAK87536	EAK87536	CM000433	EAK87536
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3870	EAK87599	EAK87599	CM000433	EAK87599
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3880	EAK87537	EAK87537	CM000433	EAK87537
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3890	EAK87538	EAK87538	CM000433	EAK87538
Cryptosporidium_parvum_iowa_ii	353152	cgd5_390	EAK88174	EAK88174	CM000433	EAK88174
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3900	EAK87539	EAK87539	CM000433	EAK87539
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3910	EAK87540	EAK87540	CM000433	EAK87540
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3920	EAK87541	EAK87541	CM000433	EAK87541
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3930	EAK87543	EAK87543	CM000433	EAK87543
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3940	EAK87542	EAK87542	CM000433	EAK87542
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3945	cgd5_3945-1		CM000433	
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3950	EAK87545	EAK87545	CM000433	EAK87545
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3960	EAK87544	EAK87544	CM000433	EAK87544
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3970	EAK87546	EAK87546	CM000433	EAK87546
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3980	EAK87547	EAK87547	CM000433	EAK87547
Cryptosporidium_parvum_iowa_ii	353152	cgd5_3990	EAK87548	EAK87548	CM000433	EAK87548
Cryptosporidium_parvum_iowa_ii	353152	cgd5_40	EAK88176	EAK88176	CM000433	EAK88176
Cryptosporidium_parvum_iowa_ii	353152	cgd5_400	EAK88172	EAK88172	CM000433	EAK88172
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4000	EAK87549	EAK87549	CM000433	EAK87549
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4010	EAK87550	EAK87550	CM000433	EAK87550
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4020	EAK87552	EAK87552	CM000433	EAK87552
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4030	EAK87551	EAK87551	CM000433	EAK87551
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4040	EAK87553	EAK87553	CM000433	EAK87553
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4050	EAK87554	EAK87554	CM000433	EAK87554
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4060	EAK87555	EAK87555	CM000433	EAK87555
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4070	EAZ51229	EAZ51229	CM000433	EAZ51229
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4080	EAK87556	EAK87556	CM000433	EAK87556
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4090	EAK87557	EAK87557	CM000433	EAK87557
Cryptosporidium_parvum_iowa_ii	353152	cgd5_410	EAK88173	EAK88173	CM000433	EAK88173
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4100	EAK87558	EAK87558	CM000433	EAK87558
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4110	EAK87559	EAK87559	CM000433	EAK87559
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4120	EAK87560	EAK87560	CM000433	EAK87560
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4130	EAK87561	EAK87561	CM000433	EAK87561
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4140	EAK87562	EAK87562	CM000433	EAK87562
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4150	EAK87563	EAK87563	CM000433	EAK87563
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4160	EAK87564	EAK87564	CM000433	EAK87564
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4170	EAK87565	EAK87565	CM000433	EAK87565
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4180	EAZ51230	EAZ51230	CM000433	EAZ51230
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4190	EAK87566	EAK87566	CM000433	EAK87566
Cryptosporidium_parvum_iowa_ii	353152	cgd5_420	EAZ51272	EAZ51272	CM000433	EAZ51272
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4200	EAK87567	EAK87567	CM000433	EAK87567
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4210	EAK87568	EAK87568	CM000433	EAK87568
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4220	EAK87569	EAK87569	CM000433	EAK87569
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4230	EAK87570	EAK87570	CM000433	EAK87570
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4240	EAK87571	EAK87571	CM000433	EAK87571
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4250	EAK87572	EAK87572	CM000433	EAK87572
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4260	EAK87574	EAK87574	CM000433	EAK87574
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4270	EAK87576	EAK87576	CM000433	EAK87576
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4280	EAK87575	EAK87575	CM000433	EAK87575
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4290	EAK87577	EAK87577	CM000433	EAK87577
Cryptosporidium_parvum_iowa_ii	353152	cgd5_430	EAZ51273	EAZ51273	CM000433	EAZ51273
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4300	EAK87578	EAK87578	CM000433	EAK87578
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4310	EAK87573	EAK87573	CM000433	EAK87573
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4320	EAK87579	EAK87579	CM000433	EAK87579
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4330	EAK87580	EAK87580	CM000433	EAK87580
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4340	EAK87581	EAK87581	CM000433	EAK87581
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4350	EAK87582	EAK87582	CM000433	EAK87582
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4360	EAK87583	EAK87583	CM000433	EAK87583
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4370	EAK87584	EAK87584	CM000433	EAK87584
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4380	EAK87585	EAK87585	CM000433	EAK87585
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4390	EAK87586	EAK87586	CM000433	EAK87586
Cryptosporidium_parvum_iowa_ii	353152	cgd5_440	EAK88266	EAK88266	CM000433	EAK88266
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4400	EAZ51231	EAZ51231	CM000433	EAZ51231
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4410	EAK87587	EAK87587	CM000433	EAK87587
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4420	EAK87588	EAK87588	CM000433	EAK87588
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4430	EAK87595	EAK87595	CM000433	EAK87595
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4440	EAK87600	EAK87600	CM000433	EAK87600
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4450	EAK87589	EAK87589	CM000433	EAK87589
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4460	EAK87590	EAK87590	CM000433	EAK87590
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4470	EAK87591	EAK87591	CM000433	EAK87591
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4480	EAK87592	EAK87592	CM000433	EAK87592
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4490	EAK87594	EAK87594	CM000433	EAK87594
Cryptosporidium_parvum_iowa_ii	353152	cgd5_450	EAK88265	EAK88265	CM000433	EAK88265
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4500	EAK87593	EAK87593	CM000433	EAK87593
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4510	EAK87288	EAK87288	CM000433	EAK87288
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4520	EAK87292	EAK87292	CM000433	EAK87292
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4530	EAK87289	EAK87289	CM000433	EAK87289
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4540	EAK87293	EAK87293	CM000433	EAK87293
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4550	EAK87290	EAK87290	CM000433	EAK87290
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4560	EAK87294	EAK87294	CM000433	EAK87294
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4570	EAK87291	EAK87291	CM000433	EAK87291
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4580	EAK87295	EAK87295	CM000433	EAK87295
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4590	EAK87296	EAK87296	CM000433	EAK87296
Cryptosporidium_parvum_iowa_ii	353152	cgd5_460	EAK88171	EAK88171	CM000433	EAK88171
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4600	EAK87297	EAK87297	CM000433	EAK87297
Cryptosporidium_parvum_iowa_ii	353152	cgd5_4610	EAK87298	EAK87298	CM000433	EAK87298
Cryptosporidium_parvum_iowa_ii	353152	cgd5_470	EAK88169	EAK88169	CM000433	EAK88169
Cryptosporidium_parvum_iowa_ii	353152	cgd5_480	EAK88170	EAK88170	CM000433	EAK88170
Cryptosporidium_parvum_iowa_ii	353152	cgd5_490	EAK88264	EAK88264	CM000433	EAK88264
Cryptosporidium_parvum_iowa_ii	353152	cgd5_50	EAK88200	EAK88200	CM000433	EAK88200
Cryptosporidium_parvum_iowa_ii	353152	cgd5_500	EAK88168	EAK88168	CM000433	EAK88168
Cryptosporidium_parvum_iowa_ii	353152	cgd5_510	EAK88166	EAK88166	CM000433	EAK88166
Cryptosporidium_parvum_iowa_ii	353152	cgd5_520	EAK88167	EAK88167	CM000433	EAK88167
Cryptosporidium_parvum_iowa_ii	353152	cgd5_525	cgd5_525-1		CM000433	
Cryptosporidium_parvum_iowa_ii	353152	cgd5_530	EAK88263	EAK88263	CM000433	EAK88263
Cryptosporidium_parvum_iowa_ii	353152	cgd5_540	EAZ51274	EAZ51274	CM000433	EAZ51274
Cryptosporidium_parvum_iowa_ii	353152	cgd5_550	EAZ51275	EAZ51275	CM000433	EAZ51275
Cryptosporidium_parvum_iowa_ii	353152	cgd5_560	EAZ51276	EAZ51276	CM000433	EAZ51276
Cryptosporidium_parvum_iowa_ii	353152	cgd5_570	EAK88165	EAK88165	CM000433	EAK88165
Cryptosporidium_parvum_iowa_ii	353152	cgd5_580	EAK88164	EAK88164	CM000433	EAK88164
Cryptosporidium_parvum_iowa_ii	353152	cgd5_590	EAK88163	EAK88163	CM000433	EAK88163
Cryptosporidium_parvum_iowa_ii	353152	cgd5_60	EAK88199	EAK88199	CM000433	EAK88199
Cryptosporidium_parvum_iowa_ii	353152	cgd5_600	EAK88162	EAK88162	CM000433	EAK88162
Cryptosporidium_parvum_iowa_ii	353152	cgd5_610	EAZ51277	EAZ51277	CM000433	EAZ51277
Cryptosporidium_parvum_iowa_ii	353152	cgd5_620	EAK88262	EAK88262	CM000433	EAK88262
Cryptosporidium_parvum_iowa_ii	353152	cgd5_630	EAK88161	EAK88161	CM000433	EAK88161
Cryptosporidium_parvum_iowa_ii	353152	cgd5_640	EAK88260	EAK88260	CM000433	EAK88260
Cryptosporidium_parvum_iowa_ii	353152	cgd5_650	EAK88261	EAK88261	CM000433	EAK88261
Cryptosporidium_parvum_iowa_ii	353152	cgd5_660	EAK88158	EAK88158	CM000433	EAK88158
Cryptosporidium_parvum_iowa_ii	353152	cgd5_670	EAK88159	EAK88159	CM000433	EAK88159
Cryptosporidium_parvum_iowa_ii	353152	cgd5_680	EAZ51278	EAZ51278	CM000433	EAZ51278
Cryptosporidium_parvum_iowa_ii	353152	cgd5_690	EAK88160	EAK88160	CM000433	EAK88160
Cryptosporidium_parvum_iowa_ii	353152	cgd5_70	EAK88198	EAK88198	CM000433	EAK88198
Cryptosporidium_parvum_iowa_ii	353152	cgd5_700	EAK88259	EAK88259	CM000433	EAK88259
Cryptosporidium_parvum_iowa_ii	353152	cgd5_710	EAK88258	EAK88258	CM000433	EAK88258
Cryptosporidium_parvum_iowa_ii	353152	cgd5_720	EAK88157	EAK88157	CM000433	EAK88157
Cryptosporidium_parvum_iowa_ii	353152	cgd5_730	EAZ51279	EAZ51279	CM000433	EAZ51279
Cryptosporidium_parvum_iowa_ii	353152	cgd5_735	cgd5_735-1		CM000433	
Cryptosporidium_parvum_iowa_ii	353152	cgd5_740	EAK88156	EAK88156	CM000433	EAK88156
Cryptosporidium_parvum_iowa_ii	353152	cgd5_750	EAK88257	EAK88257	CM000433	EAK88257
Cryptosporidium_parvum_iowa_ii	353152	cgd5_760	EAK88155	EAK88155	CM000433	EAK88155
Cryptosporidium_parvum_iowa_ii	353152	cgd5_770	EAK88154	EAK88154	CM000433	EAK88154
Cryptosporidium_parvum_iowa_ii	353152	cgd5_780	EAZ51280	EAZ51280	CM000433	EAZ51280
Cryptosporidium_parvum_iowa_ii	353152	cgd5_790	EAK88153	EAK88153	CM000433	EAK88153
Cryptosporidium_parvum_iowa_ii	353152	cgd5_80	EAK88272	EAK88272	CM000433	EAK88272
Cryptosporidium_parvum_iowa_ii	353152	cgd5_800	EAK88152	EAK88152	CM000433	EAK88152
Cryptosporidium_parvum_iowa_ii	353152	cgd5_810	EAK88151	EAK88151	CM000433	EAK88151
Cryptosporidium_parvum_iowa_ii	353152	cgd5_820	EAK88255	EAK88255	CM000433	EAK88255
Cryptosporidium_parvum_iowa_ii	353152	cgd5_830	EAK88150	EAK88150	CM000433	EAK88150
Cryptosporidium_parvum_iowa_ii	353152	cgd5_840	EAK88256	EAK88256	CM000433	EAK88256
Cryptosporidium_parvum_iowa_ii	353152	cgd5_850	EAK88148	EAK88148	CM000433	EAK88148
Cryptosporidium_parvum_iowa_ii	353152	cgd5_860	EAK88149	EAK88149	CM000433	EAK88149
Cryptosporidium_parvum_iowa_ii	353152	cgd5_870	EAZ51281	EAZ51281	CM000433	EAZ51281
Cryptosporidium_parvum_iowa_ii	353152	cgd5_880	EAK88254	EAK88254	CM000433	EAK88254
Cryptosporidium_parvum_iowa_ii	353152	cgd5_890	EAK88147	EAK88147	CM000433	EAK88147
Cryptosporidium_parvum_iowa_ii	353152	cgd5_90	EAK88197	EAK88197	CM000433	EAK88197
Cryptosporidium_parvum_iowa_ii	353152	cgd5_900	EAK88253	EAK88253	CM000433	EAK88253
Cryptosporidium_parvum_iowa_ii	353152	cgd5_910	EAK88145	EAK88145	CM000433	EAK88145
Cryptosporidium_parvum_iowa_ii	353152	cgd5_920	EAK88146	EAK88146	CM000433	EAK88146
Cryptosporidium_parvum_iowa_ii	353152	cgd5_930	EAZ51282	EAZ51282	CM000433	EAZ51282
Cryptosporidium_parvum_iowa_ii	353152	cgd5_940	EAK88144	EAK88144	CM000433	EAK88144
Cryptosporidium_parvum_iowa_ii	353152	cgd5_950	EAK88143	EAK88143	CM000433	EAK88143
Cryptosporidium_parvum_iowa_ii	353152	cgd5_960	EAK88142	EAK88142	CM000433	EAK88142
Cryptosporidium_parvum_iowa_ii	353152	cgd5_970	EAK88252	EAK88252	CM000433	EAK88252
Cryptosporidium_parvum_iowa_ii	353152	cgd5_980	EAK88141	EAK88141	CM000433	EAK88141
Cryptosporidium_parvum_iowa_ii	353152	cgd5_990	EAK88140	EAK88140	CM000433	EAK88140
Cryptosporidium_parvum_iowa_ii	353152	cgd6_10	EAK87331	EAK87331	CM000434	EAK87331
Cryptosporidium_parvum_iowa_ii	353152	cgd6_100	EAK87358	EAK87358	CM000434	EAK87358
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1000	EAK89785	EAK89785	CM000434	EAK89785
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1010	EAK89786	EAK89786	CM000434	EAK89786
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1020	EAK89787	EAK89787	CM000434	EAK89787
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1030	EAK89789	EAK89789	CM000434	EAK89789
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1040	EAK89788	EAK89788	CM000434	EAK89788
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1050	EAK89790	EAK89790	CM000434	EAK89790
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1060	EAK89791	EAK89791	CM000434	EAK89791
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1070	EAK89792	EAK89792	CM000434	EAK89792
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1080	EAK89793	EAK89793	CM000434	EAK89793
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1090	EAK90120	EAK90120	CM000434	EAK90120
Cryptosporidium_parvum_iowa_ii	353152	cgd6_110	EAK87338	EAK87338	CM000434	EAK87338
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1100	EAK89794	EAK89794	CM000434	EAK89794
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1110	EAK89795	EAK89795	CM000434	EAK89795
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1120	EAK89796	EAK89796	CM000434	EAK89796
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1125	cgd6_1125-1		CM000434	
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1130	EAK89797	EAK89797	CM000434	EAK89797
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1140	EAK89798	EAK89798	CM000434	EAK89798
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1150	EAK89799	EAK89799	CM000434	EAK89799
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1160	EAK89800	EAK89800	CM000434	EAK89800
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1170	EAK89801	EAK89801	CM000434	EAK89801
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1180	EAK89802	EAK89802	CM000434	EAK89802
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1190	EAZ51503	EAZ51503	CM000434	EAZ51503
Cryptosporidium_parvum_iowa_ii	353152	cgd6_120	EAK87340	EAK87340	CM000434	EAK87340
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1200	EAK90121	EAK90121	CM000434	EAK90121
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1210	EAK89803	EAK89803	CM000434	EAK89803
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1220	EAK89804	EAK89804	CM000434	EAK89804
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1230	EAK89805	EAK89805	CM000434	EAK89805
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1240	EAK89806	EAK89806	CM000434	EAK89806
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1250	EAK89808	EAK89808	CM000434	EAK89808
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1260	EAK89807	EAK89807	CM000434	EAK89807
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1270	EAK90122	EAK90122	CM000434	EAK90122
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1280	EAK89809	EAK89809	CM000434	EAK89809
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1290	EAK89810	EAK89810	CM000434	EAK89810
Cryptosporidium_parvum_iowa_ii	353152	cgd6_130	EAK87339	EAK87339	CM000434	EAK87339
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1300	EAK89811	EAK89811	CM000434	EAK89811
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1310	EAK89812	EAK89812	CM000434	EAK89812
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1320	EAK89813	EAK89813	CM000434	EAK89813
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1330	EAK90123	EAK90123	CM000434	EAK90123
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1340	EAK89815	EAK89815	CM000434	EAK89815
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1350	EAK89814	EAK89814	CM000434	EAK89814
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1360	EAK89816	EAK89816	CM000434	EAK89816
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1370	EAK89817	EAK89817	CM000434	EAK89817
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1380	EAK90124	EAK90124	CM000434	EAK90124
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1390	EAZ51504	EAZ51504	CM000434	EAZ51504
Cryptosporidium_parvum_iowa_ii	353152	cgd6_140	EAK87330	EAK87330	CM000434	EAK87330
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1400	EAK89818	EAK89818	CM000434	EAK89818
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1410	EAZ51505	EAZ51505	CM000434	EAZ51505
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1420	EAZ51506	EAZ51506	CM000434	EAZ51506
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1430	EAK89819	EAK89819	CM000434	EAK89819
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1440	EAK90126	EAK90126	CM000434	EAK90126
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1450	EAK90125	EAK90125	CM000434	EAK90125
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1460	EAK89821	EAK89821	CM000434	EAK89821
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1470	EAK89820	EAK89820	CM000434	EAK89820
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1480	EAK89822	EAK89822	CM000434	EAK89822
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1490	EAZ51507	EAZ51507	CM000434	EAZ51507
Cryptosporidium_parvum_iowa_ii	353152	cgd6_150	EAK87341	EAK87341	CM000434	EAK87341
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1500	EAK90113	EAK90113	CM000434	EAK90113
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1510	EAK89823	EAK89823	CM000434	EAK89823
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1520	EAK89824	EAK89824	CM000434	EAK89824
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1530	EAK89825	EAK89825	CM000434	EAK89825
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1540	EAK89827	EAK89827	CM000434	EAK89827
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1550	EAK89826	EAK89826	CM000434	EAK89826
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1560	EAK90127	EAK90127	CM000434	EAK90127
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1570	EAK89829	EAK89829	CM000434	EAK89829
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1580	EAK89830	EAK89830	CM000434	EAK89830
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1590	EAK90129	EAK90129	CM000434	EAK90129
Cryptosporidium_parvum_iowa_ii	353152	cgd6_160	EAK87342	EAK87342	CM000434	EAK87342
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1600	EAK89831	EAK89831	CM000434	EAK89831
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1610	EAK89832	EAK89832	CM000434	EAK89832
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1620	EAK89833	EAK89833	CM000434	EAK89833
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1630	EAK90130	EAK90130	CM000434	EAK90130
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1640	EAK89834	EAK89834	CM000434	EAK89834
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1650	EAZ51508	EAZ51508	CM000434	EAZ51508
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1660	EAK89835	EAK89835	CM000434	EAK89835
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1670	EAK90131	EAK90131	CM000434	EAK90131
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1680	EAK89836	EAK89836	CM000434	EAK89836
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1690	EAK89837	EAK89837	CM000434	EAK89837
Cryptosporidium_parvum_iowa_ii	353152	cgd6_170	EAZ51205	EAZ51205	CM000434	EAZ51205
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1700	EAK89839	EAK89839	CM000434	EAK89839
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1710	EAK89838	EAK89838	CM000434	EAK89838
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1720	EAK89840	EAK89840	CM000434	EAK89840
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1730	EAK89841	EAK89841	CM000434	EAK89841
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1740	EAK89842	EAK89842	CM000434	EAK89842
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1750	EAK89844	EAK89844	CM000434	EAK89844
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1760	EAK89843	EAK89843	CM000434	EAK89843
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1770	EAK89845	EAK89845	CM000434	EAK89845
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1780	EAK89846	EAK89846	CM000434	EAK89846
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1790	EAK89848	EAK89848	CM000434	EAK89848
Cryptosporidium_parvum_iowa_ii	353152	cgd6_180	EAK87343	EAK87343	CM000434	EAK87343
Cryptosporidium_parvum_iowa_ii	353152	cgd6_1800	EAK89847	EAK89847	CM000434	EAK89847
